ID_Transacao,ID_Cliente,Estabelecimento,Segmento,DataHora,Valor,Fraude
51b4e9ed-72f5-47cc-ac19-a45b44dfa723,4c3e7453-142f-4471-945e-8828f6ffec58,Novais,Hotel,2024-04-19 18:03:27,10.34,0
abd9dce8-1d45-4fd0-a894-bc915887b0c4,98713920-251b-47b2-ae4a-faf26ebf39f2,Silveira,Concessionária,2024-12-26 11:38:13,4.77,0
3287558b-45e2-4fa2-aa37-fc6c45631f3c,8f4f8bf6-9dc0-4809-a034-25ee5f87f725,Silva Correia S/A,Livraria,2024-03-16 23:38:33,212.23,0
15c7b9d2-c070-4527-ab61-cfffeaeb7788,53241de1-beee-4f11-a13d-54ed97055933,Costela S.A.,Pet Shop,2023-11-13 22:21:50,20.95,0
983fac92-9bb2-46d1-911f-bfac5fc82549,ef35f98f-3a62-4fe4-a0f3-b57bf6fb5dca,Nogueira S/A,Pet Shop,2023-03-02 00:04:32,8.67,0
934c54ab-af1b-46cc-b3d8-9c6bc0d2da9b,c1900f3e-f09e-448a-aa7e-70f3455b11bd,Macedo Ltda.,Loja de Decoração,2023-09-17 02:32:30,25.97,0
5f5e5143-e109-48fc-8e94-1e8a379ed1a4,696ba081-0a61-4289-849b-7188162aefaf,Ribeiro,Teatro,2023-06-04 15:29:39,17.55,0
f42df032-8302-43f4-bd0f-4569c685fe0a,1b929c94-bfe4-44ed-bbb4-c9b99e3237a1,Costa e Filhos,Concessionária,2025-01-08 08:45:45,15.41,0
48ba3640-157e-4f53-b68e-a25bec15c90c,270fbf6f-0583-43ae-9f27-7733d1773964,Andrade da Luz e Filhos,Oficina Mecânica,2023-12-02 06:41:22,41.97,0
699c7cc9-8352-45a8-8fe2-d34c81968033,948e0902-8473-4cf8-91bc-a18605018690,Sá Moraes e Filhos,Loja de Decoração,2024-12-24 10:36:48,49.85,0
0428b6c6-698b-4cb6-bcb9-1f4202d183b3,14949aa2-102e-401e-9714-9c2ef5cb96a9,Brito e Filhos,Fast Food,2023-04-14 19:53:34,10.63,0
1a8b8d99-27f9-4f7d-8108-0283f0ad4215,95d85dbf-2009-4e56-97a5-cb49f904a7e0,Rodrigues da Cruz Ltda.,Oficina Mecânica,2024-02-15 21:58:49,10.06,0
6b07b86b-62d0-4348-baab-5537f6defe5c,93a6a287-4ff5-408b-9518-fd4a0f7f8ba7,Carvalho,E-commerce,2023-10-23 01:34:16,14.44,0
98d919b2-4b29-468f-9262-aa5bcd4910b9,f19a32cb-fd31-44eb-b8a7-3854dde6e92b,Rocha Caldeira S.A.,Loja de Roupas,2024-11-11 18:47:21,1.27,0
ceb090e7-7dc5-4672-b117-8f09269f45a1,01461389-86c4-46ca-86f8-7abf6839bc33,Rocha Câmara - EI,Companhia Aérea,2024-10-09 20:10:29,3.26,0
2e1aae6b-e6e7-4586-ad3a-118632cebf8e,366a3990-5250-4ecc-b6ae-8054e1dc5928,Pacheco S/A,Livraria,2024-03-02 02:08:35,103.57,0
65938469-7327-4e96-9acf-a6375adc4b28,63fb4841-dfa1-4527-8792-5b96b83d4ab9,Sales Farias S.A.,Loja Online,2023-12-01 18:15:04,144.6,0
81b5c15c-5d5c-4c88-9d91-e1271a5895f8,42a31dbf-c881-4478-918c-2677bface961,Barros Ltda.,Supermercado,2024-02-23 22:42:44,14.9,0
04f74c72-6e70-4f1b-acfa-7c39d40296d9,e7a80b2d-2aa3-43c4-ab1e-eb7476688dfe,Rezende Duarte S/A,Loja de Decoração,2024-05-09 07:54:21,40.12,0
dec158ec-8ea3-4c94-9bf5-e45405d94e4d,885793a6-6adf-47b8-a21c-bf06ffa5d9a9,Azevedo,Oficina Mecânica,2023-07-10 02:56:49,29.18,0
4c4cf00a-d519-4185-86c9-7becf34a9137,706189b2-3bd4-41d2-a78b-d2376dd01314,Sales - EI,Restaurante,2024-06-08 15:18:50,11503.1,0
b32f087d-4148-4427-8f87-4d4a99d9c0e0,51bcde63-ea62-4460-9323-27cae0803cd7,das Neves,Hotel,2023-07-25 22:09:59,76.98,0
9908c562-ddaa-4293-a374-cc85f05f31c2,a7eea302-43d9-4d87-8191-e7d57bd3b84a,Pimenta,Seguros,2024-12-13 03:33:59,17.23,0
4e31c617-659d-4569-8829-8f358164dad2,a6c10814-26c5-444b-bb75-25234b7d4d91,Fonseca,Hospital,2023-11-12 04:54:38,6.38,1
ed26e6d3-94c5-4840-be32-60baf3524c33,447e3fe5-c2c8-44b4-bb66-90c78396e873,Ribeiro e Filhos,E-commerce,2023-10-29 14:39:43,2.92,0
33e1c6ad-8bf1-4275-9c65-07db4b4d8aba,fbe5b541-fbf9-484f-b9aa-38af4adbae2b,Silveira,Loja de Conveniência,2023-03-17 04:32:44,25.64,0
b16e8c56-429c-4127-a83a-cf3bf9468622,744aaf4d-b4d6-4e73-8ec3-9b8e4643eaa3,Vargas,Restaurante,2023-03-23 18:22:10,8.1,0
0ef8a688-9106-4b25-9109-90cbbc338edd,be57cbbf-36a4-4cee-a5ae-f0f085ac2360,Guerra Ltda.,Cinema,2024-03-02 15:31:30,3.64,0
34d07553-3bdd-4651-8bf7-1e13aad96b5f,1c19b6cf-67ab-4bfa-a57d-7c1eb802899b,Andrade - ME,Hospital,2024-10-13 13:02:36,162.19,0
9c8f74cd-59b3-4a12-a904-103642f9f329,085d5c46-7df8-449e-a8cc-05126b219bee,Barbosa,E-commerce,2023-06-25 22:01:36,5.49,0
f1bbb8b6-8573-451e-b23d-6b3387d50dea,e0e407fd-01d3-41e2-ba6f-305594cbea4d,Campos,Mercado Livre,2023-12-25 19:07:28,2056.37,0
307e0792-bdce-4751-b775-5ea86413b49c,d93a04d2-cabd-40a4-88de-784aac5dff2e,Silveira e Filhos,Concessionária,2024-09-30 07:46:37,57.86,0
3b1e0a82-af7a-4b2f-b181-a04a900dde1f,bf263767-0f0e-48b9-8ae5-32e2d8b7534a,Caldeira,Concessionária,2024-09-15 09:42:53,19.89,0
32c88650-f9ff-4099-b7ff-76df5f619ed7,1ad0ab19-bb39-45e7-afe1-5586b0d40f4c,Cardoso,Mercado Livre,2024-11-26 11:11:00,118.62,0
33d6b67f-8a6a-4f70-8623-1c490308e3b5,d1ec4453-a04a-4db8-a923-14e4693c9a80,Garcia,Loja de Decoração,2024-04-19 03:47:36,22.04,0
ebdb2938-dad7-4621-a1cb-91374f859c93,70c05001-321a-4c45-8147-df1d8cac0b74,Casa Grande,Seguros,2024-11-29 16:18:32,7.15,0
25c5a479-3ba5-42f0-93a2-bd876e471957,9121ed20-acea-4365-adbe-932e4ab66067,Pinto e Filhos,Eletrônicos,2024-07-21 04:15:07,124.93,0
98a16288-894b-41a4-a1e9-1815a75a0994,18fa3f1d-bf99-4506-ba50-7e2e3bc7a18c,Garcia Marques Ltda.,Hospital,2024-12-21 03:37:48,576.7,1
0139717e-5c63-46f4-952f-ef5f2a9d470d,168f8255-8895-439b-8d9b-3374fcb54a0e,Barbosa Garcia - EI,Livraria,2023-04-29 21:54:37,5.79,0
e90acade-ee6e-456c-a119-00b4f0c5119b,34412383-656a-4d15-9bd4-ee04a01f8a8f,Moraes S/A,Mercado Livre,2024-06-16 08:34:01,15.98,0
ae5c4678-146b-42bd-8a77-aa36151f3745,c5410ecf-e631-4445-9ff3-048fe0d184a0,Sampaio da Costa - ME,Companhia Aérea,2023-08-10 06:12:54,7.02,0
76c81c1c-5c7c-4309-a86f-c5a0a0d62131,5d23690d-7d91-44f7-984a-10a26f3aa2cd,da Rosa S/A,Padaria,2023-03-30 18:20:28,3.82,0
eea9acb4-8366-4cc7-9c4a-61603f977d23,4cd85d21-673e-42c3-85a0-bcc2d04ddc41,Cassiano,Pet Shop,2023-03-07 02:52:37,61.03,0
5cc00fe9-50a0-463b-a8e2-a224e06f69f2,a31a85da-47e1-4d72-a955-b771a7b020cd,Porto,E-commerce,2024-08-20 03:50:30,198.6,0
7622a22e-5969-4479-9d55-f4de7a4feb60,6d4571f3-9cf1-4c19-ac0e-8098e7199cec,Rios,Loja Online,2023-05-10 12:24:41,3.75,0
704e8cb3-2da4-473e-b16c-af8c9b3e58e9,5aecd9c8-fdb5-47a8-a3ed-55f2d7052ff1,Duarte S/A,Loja de Roupas,2023-11-13 10:51:19,39.47,0
9b56846a-6e08-46e2-93cb-c9e571a280a0,c1900f3e-f09e-448a-aa7e-70f3455b11bd,Cunha S/A,Seguros,2023-11-24 13:09:42,9.2,0
0ba79108-9cc2-44a3-a258-109dfe242639,d6f9efe3-c6a2-4f04-bf63-97450535a322,Araújo S.A.,Seguros,2024-11-09 10:56:12,11.19,0
ac807099-2bb5-4455-9138-80ae71e0e339,862f5c1a-e60f-41ff-a2fc-3d564d47cd25,da Rocha,Supermercado,2023-08-09 21:36:06,9.87,0
55be2936-bb3d-4a1f-a0f7-53b6ef42350e,c5bd0343-7ea4-49bb-8672-891323261407,Martins,Supermercado,2023-02-25 07:02:24,7.12,0
6c07b5cb-183c-4b3d-9999-8c4d5c8cc314,a0917e24-89f3-4590-864e-eb6c28633064,da Rocha Lopes - EI,Delivery,2023-07-11 03:33:15,371.11,0
230a4620-e4bf-4c4c-8398-e120aa8a30f0,77eeedb2-15a4-4fb3-8044-dfc068facce9,Silveira Cavalcanti - ME,Farmácia,2024-09-03 03:42:55,7.41,0
053654a1-34db-4d56-b72a-f0c34e7c4005,1c2d2a2e-b936-45b9-8808-32f020a9f122,Correia Peixoto e Filhos,Supermercado,2024-04-02 13:06:34,27.79,0
baf3db19-fbf3-4955-bc35-56bb561e2753,b6b988fc-e9e0-47f1-8c79-7861b78efc08,Porto Ltda.,Academia,2023-11-11 09:12:56,18.91,0
02e953b6-bebf-4c8c-8872-b1df03b8ed83,8675cfd7-a6f8-40d7-bb7b-bf960c9f54f4,Nunes,Padaria,2023-10-08 03:57:06,15.08,1
f90ed517-4fb0-4450-ab30-6a71d05d9ccc,ef843e60-4314-45d9-8767-4080691e8adf,Cardoso - EI,Companhia Aérea,2023-03-31 18:34:10,6.76,0
020fd842-d2a1-451f-a015-ba4b74763205,6aeeaf8e-dc72-4e62-b8a9-b7e08fbc582b,Alves,Eletrônicos,2024-05-15 00:51:58,10.05,0
d58fd92b-fe98-4585-bce9-b3431d7b832c,a994b8dd-6d49-4df2-8083-8b993277e95b,Cunha,Supermercado,2024-06-02 15:01:10,990.08,0
60984679-991f-480e-a834-19e030ba24a5,67c6a076-0bc3-4918-9ec6-3b890af685d2,Borges,Eletrônicos,2024-04-16 08:22:13,36.64,0
41a4b769-8ab2-4ccd-a4cf-554828da081c,dc74aae4-40dc-4491-b409-9d99738ae0e4,Ramos,Eletrônicos,2024-08-21 01:09:28,6.21,0
e6e239ed-0020-4ffc-8a1c-9f29062d864f,76a12615-aa69-429a-9089-41cb11fc4f6b,Mendes,Livraria,2023-09-12 23:36:51,22.63,0
69183a13-6f20-46c8-b794-1869159dc7a2,2a669f0d-0e91-403a-8a17-6abc68b13474,Novaes Campos S.A.,Oficina Mecânica,2024-01-27 09:57:10,49.48,0
c197ad25-db02-467b-a044-c21acee3d17c,ca9511b1-b625-4647-80b1-3d0977cc2ba8,Campos,Oficina Mecânica,2024-06-16 23:15:49,2.71,0
95525fc8-5c59-449b-861a-1cdcf87903b2,bfdeacb1-0b5c-4f38-a01f-f2c9c34cf41c,da Conceição S/A,Posto de Combustível,2025-01-26 17:29:39,758.76,0
d6812cf6-67d8-4dc6-ae57-5f1760aa9e81,0e938f0e-62f8-4481-a603-789203b98c76,da Rosa,Padaria,2023-03-23 18:48:09,9.07,0
492b0367-b706-4a48-9699-d3220a39c5fa,a4d63679-3b1f-4b9f-8a9b-24f5a2ca0889,Pinto Ltda.,Hotel,2024-07-22 01:38:05,39.83,0
6877e60e-a3b8-43b2-a170-f473dcbe5e46,fc99d0e2-b773-4267-a1e1-55e34f002d8f,Cirino S.A.,Loja de Decoração,2024-04-24 09:16:28,8.04,0
84c227b4-f2e4-4e93-acd6-f7807bdfe1cb,446fb21b-8e43-4f7b-bd8e-5c9a55bd4119,Cunha Aparecida - EI,Posto de Combustível,2024-03-10 01:35:33,34.32,0
bc35c2ef-75bd-4d42-b3d5-639d6de92109,84c5ea00-8cd9-4070-aaa4-6dbc79a9cdb4,da Mota da Rosa S/A,Fast Food,2023-03-15 09:07:43,39.63,0
332590e8-dc27-4489-b45e-de8bf0090c03,c65457fe-2b41-43f9-98f3-5612a90d2400,Farias Cavalcante Ltda.,Loja de Decoração,2024-09-03 07:33:00,21.28,0
9b3a366a-2a7f-4c06-926b-3d6d80b08a21,ea2042da-1a9f-4bce-a786-1ecf57170b3f,da Luz,Seguros,2024-10-04 03:37:56,27.43,1
553d6aa7-b510-470a-9962-7b355ebfc0d1,5c5ab875-9fb4-4f3d-88e0-5f09113a5a6e,Costa Ltda.,Loja de Decoração,2024-04-25 04:10:33,6.79,1
ecc01458-3efd-4cc5-bf76-c4a9bd149afc,2937efea-424e-4e73-b783-4855f775683b,Lima Fogaça Ltda.,Padaria,2023-06-25 14:29:37,43.22,0
34a24fd5-4938-467c-9c48-86998583c17d,fe97f8b9-db2e-42a6-b447-35f83f257b2d,Montenegro Aparecida S/A,Loja Online,2024-10-01 17:53:41,2.74,0
31700e24-f994-4184-809d-2c75f5410852,d3e2eaf8-53b3-46b2-a2b0-728d02760c29,Sales,Restaurante,2023-12-23 00:18:18,18.55,0
db715917-8e3e-4b1f-8925-fab09854a236,d958bab7-98d1-48e5-9df3-eb11b02b9989,Rezende,Cinema,2024-02-27 12:46:03,4.7,0
e51de47a-4ca6-4f11-9ab2-fda6c0115204,efdf4ee6-428f-4a90-9d18-b90dbe08511f,Pereira,Restaurante,2023-05-29 23:30:14,9.19,0
cd50d66f-dae7-4004-8da7-dbbffbf77ff3,8a1f1294-8b5e-4eac-9890-06166e06a58a,Cavalcante,Livraria,2024-03-05 06:18:20,21.26,0
e095e794-732e-4777-b276-f7c1ed8b92cc,eaafedaa-0c1f-4161-bb09-6359876e6b78,da Costa Borges e Filhos,Eletrônicos,2023-11-04 16:38:27,7.15,0
4eb68dd6-e13d-4463-8b25-1bf67f1996f1,44dc8b18-b6af-4fd8-ac5a-fc3e46a3a474,da Luz,Hotel,2023-04-13 03:58:45,12.66,0
fd89018a-4a9e-4451-820d-2c0d53a1bd1b,99ce5abb-4cc4-40b1-a3aa-23f7d8430bae,Gomes - EI,Academia,2024-05-19 19:31:25,67.19,0
618ad859-a3c4-45b8-994e-d657a87dc3bb,38d31bbf-e01b-447e-bd2c-d3ffab1fbd80,da Costa da Rosa - ME,Eletrônicos,2023-07-03 07:08:36,10.05,0
beb06514-5d13-4e15-8985-5d641ccb51f8,5046cba8-c479-4881-a5ff-7b334278c5a3,Nogueira Melo S.A.,Mercado Livre,2025-02-04 21:29:55,473.22,0
f42e90bb-2c76-46b8-b2fa-28a2df44bc64,1b4a0af5-797f-44cd-a4d4-1b15e01bdae6,Camargo,Loja de Roupas,2023-09-05 12:23:06,5.18,0
fc043bd8-729b-45dd-ae41-8d74dab79f3b,5e245ced-f46e-47c9-b03a-a7ba8cbfbe08,Viana,Companhia Aérea,2023-05-29 22:27:00,37.93,0
6c87a882-fc52-4490-912d-049523e82ef8,306c4e29-5266-4e92-af15-3d0ea5e11993,Moura,Supermercado,2024-10-12 13:56:31,113.28,0
f2361dd3-5000-42f3-85e2-18510ec3d6e5,0317c50d-bd56-40c3-aa79-4c94f6ea92c3,Santos,Hospital,2023-06-23 23:11:51,1.03,0
bb03ac48-fb33-43a5-9327-451b2778061f,dcbc0ac5-5bdf-406b-852f-99e4344d5137,da Mota S/A,Posto de Combustível,2024-10-08 15:43:04,7.72,0
a31748ad-f9e3-43b1-b1ea-006145595409,23ec6f35-8017-4783-9a33-a75d9bb05cfb,Cavalcanti,Farmácia,2024-03-18 17:33:02,40.14,0
a93a1ccf-6dad-44cd-9962-d89d46e66c51,3e11c738-c32e-4dc3-acde-c4c470463361,Rios Ltda.,Hotel,2024-10-23 09:02:57,15.74,0
b89f4911-8014-45fc-a5da-f7de6ea1c0ee,c40a07d8-df9c-49f9-9b41-f1f370bd9a24,Lima,Hotel,2024-01-11 10:47:18,31.36,0
5d36e84c-5c3d-4d08-98e4-bdd3c19de54b,0af854fe-3b43-4d3e-9e31-c178f56dfade,Guerra - EI,Academia,2024-07-11 10:01:18,9.73,0
46c7ab97-8c80-4ad9-9081-a738346c164a,77c513c5-1a62-49cf-aa27-f19c57fc02ba,Almeida Vasconcelos S/A,Hospital,2024-06-11 01:36:17,22.28,1
34679888-8829-4831-a1ba-16aac6600238,aa48ab8c-b0ba-46cb-b18a-03a72407dc4d,Pimenta - ME,Mercado Livre,2023-05-31 00:58:41,16.66,0
ecdfee9a-f858-4b3c-bb21-daf2c93babc4,ed844b6a-5a4a-4047-92fc-34a55f66fbd5,Porto Santos - EI,Restaurante,2024-03-14 18:08:47,81.56,0
477bc6b5-4165-4503-bad0-13c78f275660,168f8255-8895-439b-8d9b-3374fcb54a0e,Almeida Freitas - EI,Oficina Mecânica,2024-09-08 02:19:43,27.26,1
94529ff0-b381-4622-a644-a82d3cbba248,25fb9d12-731e-4182-b977-dd8ce343767e,Costela,Teatro,2023-12-14 03:04:24,30.12,0
3bef29ed-9af2-4800-9dd9-2da21bf997c9,b55168f4-5e66-4549-bd88-0af674d54b7d,Cassiano,Hotel,2024-06-15 22:36:11,12.25,0
c967e12b-61b6-4209-b90a-c40b671474b2,55b1b605-e73f-4bca-ba6d-aa262dcc9e67,Vargas Viana Ltda.,Seguros,2023-06-24 01:31:12,11.19,0
badcde97-8ad4-4c25-adcf-be73cd0a668e,0db62775-cd43-4c6a-8251-0a642e600a53,Gonçalves,Loja de Decoração,2024-11-05 13:07:43,11.95,0
c6a48fe0-6cce-448f-8938-b5832d5997b0,5465307a-fbdd-4282-8414-e58541cae459,Peixoto Rios - ME,Loja de Roupas,2024-07-25 17:27:15,32.24,0
7a92b4b1-4163-4886-89d5-05e841c72f72,4b211de2-3d97-428d-94a3-dc9c1aa58c9f,Cirino,Oficina Mecânica,2023-08-25 22:51:51,12.12,0
2ddd8818-4eb4-4233-afb4-6f022afbdc87,d8cf2e6c-cb7f-41fd-9f64-7600ee7edb5d,Sales,Restaurante,2024-05-16 21:33:54,28.44,0
114f493c-52c9-4aa1-8479-1b47e5fd7bb5,fd42f59f-18f3-428a-8e04-83263518946a,Viana Pimenta Ltda.,Eletrônicos,2024-10-18 03:05:47,4185.78,1
c04b13a6-ec27-447d-bb91-e60f1713d034,ccc5bb9e-4025-4091-98f7-16cc04ca2cca,Farias,Loja Online,2023-05-05 22:32:41,57.13,0
47e5c65e-9cde-48a1-933b-359db3cb16d9,51bcde63-ea62-4460-9323-27cae0803cd7,Cassiano Campos Ltda.,Padaria,2023-12-19 04:09:10,13.58,1
78da00ff-f602-46d0-a681-26723c60908e,8d72aa5d-7c66-47a3-a067-2bd6afee961e,Camargo Fonseca - EI,Hospital,2023-06-20 17:01:25,84.9,0
07ecf2ce-def3-44ee-bf46-6af8135a47de,0248df97-02cb-431c-a053-94b63c9718be,Pimenta S/A,Loja de Decoração,2024-10-19 04:06:19,12.31,1
3bd4cd8c-3a19-4e91-b487-b4432602b543,112e05fe-ced0-4f75-9dad-2b22ea8f71bb,Araújo,Pet Shop,2025-01-15 07:48:55,1.74,1
2f6bbfd7-9e6a-4950-843d-9da0c410aa05,38254ec3-aada-4e99-b079-3bcd4652cd4b,da Mota Correia - ME,Cinema,2025-01-20 16:24:29,5.99,0
13d65571-2692-4361-89d1-cf1459afe05d,5654f482-1c11-4696-980f-356304c75366,da Cunha - EI,Concessionária,2023-06-25 00:59:49,2.13,1
0b7cdd03-8ea7-4c3d-9acf-68c90f8466b0,3018ba5a-0771-45a1-a605-c18407921b58,Vasconcelos,Loja de Roupas,2023-10-03 01:43:16,13.17,0
ca8beae3-baab-4d28-818c-69ce016e0e74,9d0989fc-1232-47f6-97f3-eacf796ff9fc,Machado Garcia - ME,Pet Shop,2025-02-07 08:23:56,20.53,0
7a2e9ba6-094e-42bc-b240-5d888125ea2f,c39a60d4-e04a-4c92-9e19-4b3bdd09ad92,Albuquerque,Loja de Conveniência,2024-05-01 00:10:18,150.16,0
88f8f0f2-6efb-4806-8cc9-21e2c9d1efc6,2975b4e2-84dd-4c66-a662-adb7e2302c31,Melo,Hospital,2024-05-03 19:11:14,317.83,0
e8adf25a-891b-492f-a681-06f22abafe44,6607bc72-b01d-4ac6-ab51-c5a04606b3db,Sá Ltda.,Eletrônicos,2024-10-25 00:21:10,15.44,1
779864d6-53ef-4233-bb07-eacf0b80651f,3c9ab02e-67d0-4367-808f-d77073de7dcb,Silveira,Farmácia,2024-08-13 16:52:50,54.34,0
7d811ae6-ed18-4284-9ebe-2e4edde1cafb,cffe411f-ece5-4986-8c9c-4853d58fc6f0,Câmara,Pet Shop,2023-04-30 06:45:19,1.41,1
779faf2c-2f53-4852-a1c1-a46a3e253fbb,5d582719-79c1-4e0e-8a42-c732757d1553,Melo,Supermercado,2023-07-18 20:18:12,26.65,0
ff4d5170-aed2-4d28-9a63-1168ce4215e0,d93a04d2-cabd-40a4-88de-784aac5dff2e,Vasconcelos,Delivery,2025-01-23 16:34:52,50.66,0
7110e7a7-551d-4538-81fc-c8978f8711a5,fd551ee1-0d40-418c-a242-0c7c80d49af7,Mendes,Teatro,2023-09-15 04:30:44,3.41,0
7db6147b-fad1-42a4-86ff-af5cdd6bf0b7,b3786a1d-98a1-47e9-aeb1-95254c5076bc,Nascimento,Livraria,2024-08-05 18:00:07,79.24,0
7c489e3b-3ef7-4b96-bf08-a8f8d7a72bfa,a164c601-5f62-475f-9553-603b5cf96930,das Neves,Hotel,2023-05-07 18:10:18,30.15,0
7db6fcd4-02d0-465a-977b-f93c3639f02d,1105693d-36f2-49de-9b54-975930d3d501,Vargas,Mercado Livre,2023-06-02 00:33:38,12.2,0
13d161a3-86f4-4aae-a8bc-ceb961a8768f,9fe44190-4b7a-4273-9639-6db1b391e32e,Viana S.A.,Pet Shop,2023-02-25 06:08:29,42.92,0
039d8570-e97f-4cda-bfd2-b2922b112d04,b2bd8201-8bc8-436e-9afd-7ad6a4c65f86,Marques,Loja de Roupas,2024-06-14 18:27:59,306.38,0
04df4611-62a5-4b9d-98fc-6fce400f58b3,09399936-ab8d-4436-b1c2-c60b923c3ef2,Lima,Seguros,2023-07-07 03:52:02,24.98,1
ae0079e6-b08d-46b0-b1f7-0619bf045a6c,0858edca-a3e1-4734-8cbb-6dd8951fa2a4,Moura,Posto de Combustível,2024-05-19 02:55:32,27.05,0
928c8e72-dced-4a13-8c47-da5c23ed690e,50e9fe3f-59ee-4c87-b1d7-937242673ad0,Leão e Filhos,Hospital,2023-05-21 10:43:35,11.57,0
0d4a3d15-0284-41cf-ad93-fc3f22a7fbe5,51c32328-6e1e-49bc-9fcf-81c5682b3a6c,Moura,Eletrônicos,2024-06-08 14:33:46,7.24,0
2c3991e3-ee4f-4e20-b7f0-67838ef89501,3c72874b-7ea1-4f5c-8572-c9db5e7d8393,Freitas,E-commerce,2024-05-19 04:05:47,54.4,1
a134efbc-810d-4dc8-a745-7508dddc321c,94e8721e-d177-4829-8f7c-583b27bfe34c,Costa Garcia e Filhos,Livraria,2023-02-24 02:52:23,7.19,1
1aeea95c-9d68-415f-b85c-d971bb2c21fe,f403c29a-9ba5-4413-b966-14094d7ea1c5,Martins S/A,Livraria,2024-06-22 08:05:26,21.89,0
51be0dc3-0c86-4970-b0a6-1d03e1402786,9be1963f-5e2c-44ab-8dc1-eb8fac841789,Cavalcanti Vieira - ME,Academia,2023-11-20 18:05:44,57.5,0
513b528c-6c31-4772-a049-ce498dfc5234,8b575c37-9881-4726-b78c-4414e4ebb088,da Rosa S.A.,Supermercado,2023-04-28 20:34:31,35.69,0
bc6e5433-7663-4487-aa61-15af897682d0,1964fd92-6cc5-400d-b820-699ac86c91dd,Andrade Farias Ltda.,Posto de Combustível,2024-07-01 03:44:01,29.98,0
19333c7b-aa95-4eae-b938-62feff004f21,3e4b1d2d-c70d-4b74-9c7e-2cdb7ef32d62,Novais e Filhos,Posto de Combustível,2023-04-07 04:44:45,974.58,0
651a546b-1442-4082-a04f-255269b07ac5,4dd182ba-dd86-4470-9147-22832a327ade,Andrade Aragão S/A,Loja de Decoração,2024-03-09 18:15:10,10.89,0
481675bf-a8aa-4b42-b2b0-f5332e7b101e,706189b2-3bd4-41d2-a78b-d2376dd01314,Lima Barbosa S.A.,Delivery,2024-01-25 20:03:00,14.53,0
f708ad8a-ec04-4a24-ba05-309744ecb1e0,112a52dd-ecce-4f40-bcaf-eb6100b7d9db,Araújo Santos S.A.,Loja Online,2023-04-19 11:25:18,6.21,0
db747e5d-58bf-4708-acaa-b8edd4682369,a8a60ac4-9bd8-44ab-a038-d803ff3c59bd,Machado,Supermercado,2023-12-13 16:45:24,11.79,0
8b92c1ce-116d-4cb9-8949-30b9c7affd6a,98b0654f-3825-43bb-898e-3da77a589aa6,Pimenta,Loja de Roupas,2023-12-03 02:21:21,31.59,0
12c867db-81a6-4ad5-a8e9-d333f0667734,9bb7420f-ef3c-4394-989e-ce81edf7ed8f,Sales Novais - EI,Hospital,2025-02-16 07:51:29,49.82,0
e29d358a-92c9-4678-93b2-43d44bcf118f,e0e407fd-01d3-41e2-ba6f-305594cbea4d,Rios,Loja Online,2024-04-10 21:00:32,6.64,0
53b6e953-21d3-4461-b408-6fd4518aa729,d23d5bc8-6936-454a-a9ab-0d87003f63d2,da Cruz,Fast Food,2023-07-29 16:24:49,57.03,0
ddc8ad5f-0a4c-4f1b-b7ee-199276ca25d2,8a81408f-84a8-4f17-bbbb-7f689ec7353f,Fonseca - ME,Loja de Conveniência,2024-03-28 02:36:11,102.18,0
db8fb43c-8c1f-4bfa-8a95-28d1f223d5a0,37278555-c977-442b-abc8-afb51c8ce5ab,Moraes,Pet Shop,2023-10-12 09:54:46,323.6,0
a291966c-d00a-43ac-b054-06c1b1657f3d,447e3fe5-c2c8-44b4-bb66-90c78396e873,Teixeira Vieira S.A.,Livraria,2024-01-06 22:43:36,190.98,0
4cadf392-5b2a-4cd0-88b4-8926ff31e9b5,0b23beb0-a5ea-42f3-beb7-db3fc4ad3ff9,Vargas,Loja de Conveniência,2023-09-07 06:52:17,7.94,0
e744a8ef-97fb-4453-829b-abb00fce6875,706189b2-3bd4-41d2-a78b-d2376dd01314,Montenegro,Mercado Livre,2024-11-29 08:27:50,4.51,0
55c01a73-84db-4fb7-9a26-42671c087ba6,f4cbbe28-c11c-4ca4-93e8-92a6cabaf41a,Moreira Casa Grande S.A.,Delivery,2024-05-08 03:19:22,2.38,0
864a14be-5281-4e63-9395-d001bbcce09e,a8568d3e-ebcb-41fe-84bc-976e30aa176e,Dias,Loja de Decoração,2024-09-04 04:34:44,120.93,0
34d41fff-fa0f-4077-ad4c-8bcc018f7a6a,c3209a88-d917-42fd-8d4c-b45ef4f24558,Guerra,Pet Shop,2023-05-20 03:06:43,44.05,0
7ede78cb-32da-47d5-b27a-843e50e324b5,66a525a9-bc79-4138-b5ac-92618d809755,Marques - ME,Padaria,2024-06-25 23:33:50,18.79,0
95c1ec40-f1d0-44ce-9b81-90ed036a2040,1bd31acb-1c23-4c50-b0f9-2d265c5ee54e,Ferreira Souza Ltda.,Companhia Aérea,2024-07-09 21:26:01,28.11,0
8e654834-9a84-43a2-98dc-eacc9732fa4d,d122c624-3ec0-4307-a5d5-3d270d4ef8f7,Jesus Duarte - ME,Livraria,2023-02-19 12:00:32,5.2,0
d5c40c42-4bf0-4f8d-b473-4594b9f9acf8,83433b79-75ee-4c83-80e2-be531d9c4758,Nogueira,Pet Shop,2024-09-07 04:28:25,378.0,0
